PopNum,NewSiteCode,Latitude,Longitude,range,ecoregion,region,countryORstate,Ann.Mean.Tmp,Mean.Diurn.Rng,Isotherm,Tmp.Seas,Max.Tmp.Wrm.M,Min.Tmp.Cld.M,Tmp.Ann.Rng,Mean.Tmp.Wet.Q,Mean.Tmp.Dry.Q,Mean.Tmp.Wrm.Q,Mean.Tmp.Cld.Q,Ann.Prc,Prc.Wet.M,Prc.Dry.M,Prc.Seas,Prc.Wet.Q,Prc.Dry.Q,Prc.Wrm.Q,Prc.Cld.Q,cmi_max,cmi_mean,cmi_min,cmi_range,gdd0,gdd5,gdd10,gddlgd10,gdgfgd10,gsl,gsp,gst,hurs_max,hurs_mean,hurs_min,hurs_range,kg0,kg1,kg2,kg3,kg4,kg5,ngd0,ngd5,ngd10,npp,pet_penman_max,pet_penman_mean,pet_penman_min,pet_penman_range,rsds_max,rsds_mean,rsds_min,rsds_range,scd,sfcWind_max,sfcWind_mean,sfcWind_min,sfcWind_range,vpd_max,vpd_mean,vpd_min,vpd_range,elev,height,growth,tillersN,leavesN,DTF,panicleHeight,paniclesN,biomass,TotalSeedMass,seedNumber,IndividualSeedMass,id,V1,V2,V3,V4,cluster,envPC1,envPC2,envPC3,envPC4,reg,traitPC1,traitPC2,traitPC3,rs_1_59845995,rs_1_71007448,rs_1_83769052,rs_1_236616590,rs_1_276120572,rs_4_371956276,rs_2_280397781,rs_2_280447160,rs_3_343768622,rs_6_10196144,rs_1_271082849,rs_4_35804244,rs_7_6006832
167,Hufft2,39.547444,-105.102111,invaded,GREAT_PLAINS,Erockies,Colorado,2820,149,3.970000029,8522,3025,2650,375,2860,2714,2932,2714,4826,654,162,402,1737,597,1577,597,-32,-514,-1138,1106,34183,21712,12150,287,122,147,3874,2848,5447,5315,5133,314,10,10,19,13,13,10,279,219,166,7972,16519,9039,2499,14020,26347,18444,9241,17106,106,2364,2161,1875,489,12566,6225,2344,10222,1734,18.53984043,10.82142798,7.641231023,35.13157283,168.5693874,34.36187376,2.928033023,859.9998351,164.1685807,59.34179438,2.660000001,65,1.00E-09,0.089612931,0.369096613,0.541290455,green,0.821016459,-1.851028096,-0.700346077,1.715613694,Erockies,0.271197414,1.163226808,-0.397355871,2,2,2,2,2,2,NA,NA,2,2,2,2,2
168,JackieOtt1,43.65,-102.97,invaded,GREAT_PLAINS,Erockies,South_Dakota,2825,128,3.299999952,9610,3044,2657,387,2923,2705,2952,2705,4183,819,84,647,1989,294,1542,294,-163,-584,-1335,1172,36788,24510,14658,287,114,127,3700,2850,5502,5304,5073,429,7,7,7,15,14,10,271,221,174,7046,17991,9232,2504,15487,25205,16590,7163,18042,114,4095,3651,3326,769,14471,6771,2264,12207,889,17.57280419,11.44382112,7.816605716,50.99258046,193.0598454,30.71978589,4.22309216,973.8775877,275.8689426,134.8619368,2.174999952,66,1.00E-09,1.00E-09,0.999999997,1.00E-09,green,1.456208691,-1.625251712,-1.951907985,1.268306435,Erockies,1.254504627,1.377950114,0.338902106,2,2,2,2,2,2,2,2,0,2,2,2,2
169,JackieOtt2,43.71,-102.32,invaded,GREAT_PLAINS,Erockies,South_Dakota,2825,123,3.099999905,10060,3048,2651,397,2927,2698,2957,2698,4466,787,99,606,2061,328,1699,328,-196,-649,-1460,1265,37211,25098,15285,287,114,135,3869,2858,5667,5399,5115,552,7,7,7,15,13,15,266,219,174,7458,19756,10111,2917,16839,25431,16313,6744,18687,117,5435,4944,4461,974,14754,6757,2042,12712,790,16.33455005,8.896956287,6.140256143,31.30771655,181.1291015,34.92848109,2.47475538,580.0149088,261.6682271,119.7206822,2.224999972,67,1.00E-09,1.00E-09,0.539789188,0.46021081,green,1.696484809,-1.637583082,-2.282077397,1.570600418,Erockies,-0.317532049,-0.23725972,0.431050272,2,2,2,2,2,2,2,2,2,2,2,2,2
170,JackieOtt5,43.78,-102.61,invaded,GREAT_PLAINS,Erockies,South_Dakota,2819,127,3.210000038,9896,3042,2647,395,2920,2695,2949,2695,4379,823,97,615,2015,322,1586,322,-173,-610,-1440,1266,35491,23620,14069,284,117,130,3792,2855,5603,5333,5056,547,7,7,7,15,13,15,262,214,168,7332,19102,9657,2694,16408,25317,16183,6697,18620,121,5414,4848,4377,1037,14263,6566,2052,12211,886,14.40833547,7.020773183,8.303003221,64.94736496,215.6938481,28.92809067,3.737160916,786.6661089,251.2798168,79.92566053,3.000000023,68,1.00E-09,1.00E-09,0.687279249,0.312720749,green,1.379986719,-2.051748013,-2.003660694,1.560365613,Erockies,2.005996387,-0.943097364,-0.217000502,2,2,2,2,2,2,2,2,2,2,2,2,2
171,JackieOtt6,43.84,-101.94,invaded,GREAT_PLAINS,Erockies,South_Dakota,2822,121,3.019999981,10176,3045,2646,399,2926,2693,2955,2693,4938,842,112,601,2312,384,1914,384,-172,-602,-1397,1225,36723,24749,15013,286,115,150,4217,2866,5738,5432,5107,631,18,18,18,13,13,15,263,217,172,8129,19957,10022,2805,17152,25324,16098,6667,18657,121,5541,5089,4574,966,14564,6650,1942,12622,783,15.93984043,10.38809464,7.974564356,57.7982395,200.9027207,38.69520709,3.261366356,976.7331684,261.895284,84.86634429,3.060000001,69,1.00E-09,1.00E-09,0.629061775,0.370938223,green,1.297066664,-1.588454966,-2.387768244,1.897813577,Erockies,1.178159512,0.692981966,-0.260839738,2,2,2,2,2,2,2,2,2,2,2,2,2
172,JackieOtt7,43.82,-101.94,invaded,GREAT_PLAINS,Erockies,South_Dakota,2823,120,3.019999981,10171,3046,2647,399,2927,2694,2956,2694,4983,847,114,598,2325,390,1926,390,-166,-592,-1377,1211,36869,24873,15137,286,115,152,4267,2865,5738,5433,5108,630,18,18,18,13,13,15,263,217,172,8192,19810,9953,2767,17043,25345,16152,6726,18619,122,5398,4959,4456,942,14610,6676,1953,12657,778,14.29025425,8.38539656,7.510245229,50.82246516,214.4547341,36.59950211,4.040080233,1084.81783,320.565118,100.622104,3.105000023,70,1.00E-09,1.00E-09,0.623261464,0.376738534,green,1.264103794,-1.531574771,-2.397070602,1.875372436,Erockies,1.267178681,0.047794714,0.048271869,2,2,2,2,2,2,2,2,2,2,2,2,2
173,Lavin1,44.68,-109.07,invaded,NORTHAMERICAN_DESERTS,Wrockies,Wyoming,2781,140,3.460000038,9470,3002,2599,403,2876,2661,2906,2661,2660,521,78,594,1238,261,916,261,-152,-640,-1450,1297,25581,15302,7588,268,140,91,2031,2828,5349,5133,4685,664,7,7,7,15,14,11,232,179,129,4696,17320,8548,2278,15042,26455,16693,6184,20271,157,4399,4066,3787,612,11732,5262,1601,10131,1729,15.94092474,8.973506297,7.143486088,46.87541434,199.4097619,23.75717445,2.809743782,622.8571042,251.9696822,117.0912418,2.335000007,71,1.00E-09,0.00624827,0.070068985,0.923682744,green,0.515653304,-5.724453476,-0.66814287,1.21144623,Wrockies,1.114517168,-0.439182086,0.011992952,2,2,2,2,2,2,2,2,0,2,2,2,2
174,Lavin2,45.67,-111.03,invaded,WESTERN_CORDILLERA,Wrockies,Montana,2790,128,3.420000076,8612,3000,2626,374,2828,2684,2905,2684,5350,871,229,461,2294,726,1659,726,57,-362,-1200,1257,26213,15550,7636,271,138,168,3547,2854,5990,5563,5095,895,19,19,19,12,13,11,244,183,134,8698,16159,7908,1845,14314,26899,16691,5863,21036,158,2809,2585,2263,546,10855,4988,1611,9244,1489,15.18849443,7.396671973,6.7183237,41.56795166,NA,NA,NA,538.458112,NA,NA,NA,72,1.00E-09,0.801461807,1.00E-09,0.198538191,blue,-1.560147909,-3.74667954,-0.094991342,1.415598387,Wrockies,NA,NA,NA,0,0,0,2,0,2,2,2,0,2,2,2,2
175,Lee1,36.82340833,-116.0163889,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2908,128,3.569999933,8688,3095,2737,358,2798,2950,3021,2798,1319,211,29,433,522,171,246,522,-259,-1074,-1911,1652,64420,46170,30981,323,59,52,1290,2836,5004,4250,3618,1386,5,5,5,5,10,23,365,365,265,2429,19804,11806,4092,15712,30610,20783,10061,20549,0,3055,2638,2429,625,27490,13711,4710,22780,1052,20.81583009,13.29909959,2.817195006,3.142513689,122.4580913,60.21486335,3.137234212,622.0415414,573.69347,297.064612,1.880000001,73,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,10.24421771,2.877734556,-0.908754622,-2.087015686,Wrockies,-4.536360218,2.44192737,1.397661357,2,2,2,0,2,2,2,2,2,2,0,0,0
176,Lee2,35.3984,-115.7845,invaded,NORTHAMERICAN_DESERTS,Wrockies,California,2894,125,3.730000019,7953,3072,2737,335,2796,2928,2998,2796,2332,290,40,419,782,237,618,782,-215,-1099,-2050,1835,59361,41111,26269,319,67,88,2292,2840,4510,3975,3399,1111,7,7,7,4,10,23,365,365,253,4159,21279,12880,4974,16305,31010,21124,10545,20465,0,4122,3513,3139,983,24366,12786,5039,19327,1249,15.63339857,8.733866964,6.14841488,18.16715498,126.330017,46.00294883,2.718948419,485.2890273,353.7651911,132.6406324,2.660000001,74,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,9.728370332,2.864768736,0.290398007,-0.886262432,Wrockies,-2.217982573,-0.588531901,0.494666659,2,2,2,0,2,2,2,2,2,0,0,2,2
177,Lee3,36.5247,-115.8987,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2888,119,3.519999981,8308,3069,2731,338,2784,2927,2997,2784,2828,403,50,462,1006,291,773,1006,-110,-959,-1940,1829,57236,39257,25396,315,73,111,2778,2829,4735,4153,3563,1172,7,7,7,4,9,23,365,323,243,4967,20280,11865,4105,16175,30740,20531,9668,21072,0,3642,3127,2748,894,23650,12106,4540,19110,1279,16.33402711,8.438040594,4.050860913,18.77490513,119.7445455,55.8534491,2.454659947,355.5002914,441.3695543,239.0024482,1.830000063,75,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,8.465369619,2.362029584,0.377810922,-1.069971368,Wrockies,-3.421479612,-0.379476423,1.790719741,2,2,2,0,2,2,2,2,2,2,0,0,0
178,Lee4,35.4564,-115.52,invaded,NORTHAMERICAN_DESERTS,Wrockies,California,2880,119,3.640000105,7932,3057,2730,327,2979,2915,2984,2782,2860,399,59,443,1038,287,852,904,-82,-973,-1996,1914,54373,36434,22918,313,80,116,2801,2828,4641,4041,3364,1277,7,7,7,4,9,23,365,320,234,5018,20646,12050,4117,16529,30837,20097,9123,21714,0,4609,3862,3396,1214,22227,11635,4563,17664,1497,15.66788338,5.73028962,4.140256143,12.97438321,109.4624348,48.09514776,2.808088713,218.0149088,433.2585497,139.1839378,3.125000063,76,0.982696335,0.017303663,1.00E-09,1.00E-09,pink,8.06788154,2.044888172,0.225895374,-0.9692285,Wrockies,-3.697169238,-1.853405849,0.220364901,2,2,2,0,2,2,2,2,0,2,2,2,2
179,Lee5,35.3153,-115.5544,invaded,NORTHAMERICAN_DESERTS,Wrockies,California,2879,114,3.559999943,7833,3051,2731,320,2977,2912,2981,2782,3008,429,57,453,1120,298,908,926,-153,-1019,-2010,1857,53854,35913,22448,313,81,121,2951,2830,4644,4095,3483,1161,7,7,7,9,9,23,365,320,233,5253,20930,12630,4885,16046,30993,20952,10372,20621,0,4566,3916,3573,993,21450,11358,4570,16880,1575,17.65912515,9.472584614,4.523462134,19.52709094,128.6191214,44.76689503,2.231668735,380.8750026,390.2762021,100.6322354,3.894999972,77,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,8.01493527,2.250646278,0.33736843,-0.508474094,Wrockies,-3.071323434,-0.438853422,-1.259223265,2,2,2,0,2,2,2,2,2,0,0,2,2
180,Leger1,39.49,-119.84,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2841,127,3.539999962,8104,3046,2688,358,2743,2948,2948,2743,2985,493,57,627,1394,226,226,1394,134,-747,-1750,1883,40206,25675,15048,297,115,158,2291,2792,6082,5187,4317,1765,12,12,12,12,13,10,365,247,183,5217,18067,9860,2934,15133,29377,19371,8034,21343,0,2456,2179,1979,477,16453,7661,2517,13936,1466,20.46873191,12.83302299,5.6684107,18.93790417,134.3931031,58.19700302,2.380536807,622.1339441,459.6301413,144.1410426,3.145000023,79,0.484003938,0.51599606,1.00E-09,1.00E-09,admixed,4.136300314,-0.973790279,2.181149219,-1.9827832,Wrockies,-3.179892092,1.950710427,-0.245378011,2,2,2,2,2,2,0,0,2,2,2,2,2
181,Maron1,46.68,-114.03,invaded,WESTERN_CORDILLERA,Wrockies,Montana,2818,128,3.349999905,8560,3024,2642,382,2855,2735,2930,2710,3091,411,188,274,1064,631,834,687,41,-611,-1547,1588,33546,21060,11504,283,121,124,2146,2833,5959,5426,4804,1155,7,19,19,15,14,15,277,221,163,5385,17393,8587,2068,15325,26513,16041,5466,21047,115,2434,2261,2081,353,13484,6204,1918,11566,1036,20.15912515,15.87258461,5.523462134,33.52709094,231.285788,24.7335617,1.898335402,1306.432123,6.019900717,11.03241084,1.805000033,80,7.72E-08,0.191618173,1.00E-09,0.808381749,green,0.920712044,-2.996917886,-0.691108559,-0.737029667,Wrockies,1.812937714,3.584936854,-0.347517164,0,0,0,2,0,2,0,0,2,2,0,2,2
182,Maron2,46.64,-113.23,invaded,WESTERN_CORDILLERA,Wrockies,Montana,2789,127,3.329999924,8746,2996,2613,383,2875,2679,2903,2679,3474,572,168,433,1419,531,1215,531,-3,-524,-1333,1330,26234,15533,7508,271,137,120,2401,2839,6336,5687,5071,1265,19,19,19,15,14,11,244,186,135,5981,16480,8035,1867,14613,26482,16222,5629,20853,152,2980,2777,2509,471,10800,4898,1378,9422,1346,11.67053711,4.455146374,7.893129347,76.06525907,216.1661567,17.73401285,2.045727909,482.3937717,180.626438,41.15454108,3.880000023,81,1.00E-09,0.069847948,1.00E-09,0.93015205,green,-1.004879675,-4.719751986,-0.54951381,0.165619846,Wrockies,2.451633005,-3.246210004,-1.414790903,2,2,2,2,2,2,2,2,0,2,2,2,2
183,Porensky1,43.24,-105.18,invaded,GREAT_PLAINS,Erockies,Wyoming,2818,125,3.24000001,9326,3045,2658,387,2858,2705,2945,2705,3302,625,77,575,1513,306,1074,306,-222,-712,-1533,1311,34210,22204,12993,281,123,108,2811,2832,5446,5158,4691,755,7,7,7,15,14,15,267,211,159,5715,18708,9794,3228,15480,26809,17351,7279,19530,116,5802,4917,4085,1717,15244,6738,2237,13007,1419,14.64718659,8.010498723,10.4009194,64.06020172,200.572649,16.63600333,1.708123098,573.1807407,138.3376947,43.66540907,2.634999997,82,1.00E-09,1.00E-09,0.999999997,1.00E-09,green,2.343844589,-2.792605227,-0.904495583,0.749400248,Erockies,2.873764366,-1.26662141,-0.519240091,2,2,2,2,2,2,2,2,2,2,2,2,2
184,Porensky12,43.55,-105.1,invaded,GREAT_PLAINS,Erockies,Wyoming,2805,126,3.25,9337,3032,2644,388,2846,2691,2931,2691,4031,744,85,571,1821,351,1355,351,-211,-658,-1496,1285,30774,19513,10919,276,129,129,3316,2842,5402,5124,4671,731,7,7,7,15,13,15,253,197,148,6822,19248,9833,3286,15962,26669,16891,6875,19794,137,6524,5700,4807,1716,14065,6217,2074,11991,1545,12.6272457,5.635603124,8.517009173,81.07659149,209.7866743,24.23738973,3.97401775,991.2211858,194.9499398,103.8183437,1.940000007,83,1.00E-09,0.099541233,0.102512062,0.797946704,green,1.539493621,-3.329252322,-0.675494407,1.566912415,Erockies,3.227626155,-1.167028976,1.247116874,2,2,2,2,2,2,2,2,0,2,2,2,2
185,Porensky17,43.34,-105.13,invaded,GREAT_PLAINS,Erockies,Wyoming,2817,126,3.25999999,9312,3043,2657,386,2857,2703,2943,2703,3437,644,74,579,1570,305,1148,305,-238,-727,-1566,1328,33798,21868,12705,281,123,113,2894,2836,5418,5142,4701,717,7,7,7,15,14,15,267,210,159,5924,19303,10046,3385,15918,26764,17125,7036,19728,117,6194,5292,4412,1782,15030,6680,2234,12796,1427,19.50561458,12.88490543,8.06054382,47.1264357,189.0086228,41.97808723,3.536330061,1126.86297,520.7778302,251.7206258,2.099999997,84,1.00E-09,1.00E-09,0.454958665,0.545041333,green,2.361874682,-2.794137083,-0.858207512,0.950022726,Erockies,0.273241048,2.783796169,0.959802256,2,2,2,2,2,2,2,2,2,2,2,2,2
186,Porensky30,40.63,-105.27,invaded,WESTERN_CORDILLERA,Wrockies,Colorado,2791,134,3.799999952,8088,2990,2637,353,2827,2691,2899,2691,5010,811,123,489,1985,503,1668,503,-6,-420,-1003,997,25686,14929,7000,271,139,155,3605,2849,5322,5138,5033,289,19,19,19,12,13,11,247,184,133,8229,15912,8239,2070,13842,26067,17620,8029,18038,149,2686,2325,1848,838,10479,5200,2169,8310,2113,15.76057903,9.768936458,6.517009173,47.07659149,228.2486758,28.02783817,1.822608645,686.4878525,203.981949,67.19898324,3.175000007,85,1.00E-09,0.771888312,1.00E-09,0.228111686,blue,-0.941816219,-3.626860976,0.214589475,2.080710011,Wrockies,1.175449707,-0.277506073,-1.001323859,0,0,0,2,0,0,2,2,0,2,2,2,2
187,Pyke21,47.61803776,-119.6830115,invaded,NORTHAMERICAN_DESERTS,Wrockies,Washington,2832,101,2.660000086,9456,3035,2656,379,2715,2946,2951,2708,2574,399,76,434,1036,296,405,950,254,-608,-1594,1849,39009,26020,15422,289,104,124,1431,2843,7039,5550,4472,2567,7,7,7,12,14,15,284,237,186,4556,16998,8146,1311,15688,27531,15971,4438,23093,113,2918,2456,1955,963,16047,7208,1370,14677,617,15.72556441,8.340664096,9.593187498,56.90477713,170.5789289,41.43929677,2.56536904,715.645297,182.3659398,52.44010654,3.425000033,86,1.00E-09,0.499438656,0.049305228,0.451256115,admixed,1.874914106,-2.635052553,-0.209865901,-2.729448035,Wrockies,0.858788603,-0.395071298,-0.645341222,2,2,2,2,2,2,2,2,2,2,2,2,2
188,Pyke3,44.60456358,-120.1924183,invaded,WESTERN_CORDILLERA,Wrockies,Oregon,2833,121,3.599999905,7556,3030,2693,337,2861,2932,2933,2740,3115,393,131,304,1007,432,581,843,55,-573,-1429,1484,37404,23150,12598,291,115,167,2557,2805,6105,5428,4675,1430,7,7,7,12,14,10,345,247,177,5422,15765,8215,2498,13266,27532,16321,5461,22071,46,2523,2351,2075,448,14090,6729,2397,11693,772,16.40498604,7.080731797,6.824764453,21.85201889,129.5940943,31.59425362,3.467285199,666.6850395,403.548316,148.3055781,2.779999952,87,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,1.554004561,-1.088847191,0.875271916,-2.872814447,Wrockies,-1.250507314,-0.646116662,0.184242985,2,2,2,2,2,2,0,0,0,2,2,0,2
189,Pyke8,46.74830998,-119.361636,invaded,NORTHAMERICAN_DESERTS,Wrockies,Washington,2859,117,3.150000095,8977,3065,2693,372,2749,2966,2974,2743,2147,338,47,483,916,200,267,799,148,-743,-1780,1928,46701,31953,20009,298,86,134,1423,2817,6360,5138,4185,2175,7,7,7,15,9,10,337,264,213,3852,18413,9168,1762,16651,27918,16295,4642,23276,54,3278,2855,2513,766,19387,8971,2207,17180,240,15.36781621,5.119278618,7.317336612,40.57766315,190.988028,40.23135566,3.089689903,661.9796297,294.041953,123.2481282,2.519999912,88,0.098475241,0.058505972,0.817814449,0.025204337,green,4.562904873,-0.721620248,-0.007673606,-3.398928168,Wrockies,0.181029972,-1.052774719,0.736329993,2,2,2,2,2,2,2,2,2,2,2,2,2
190,Pyle1,42.35,-118.65,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2840,118,3.170000076,8918,3051,2679,372,2739,2955,2959,2729,2217,296,52,401,769,224,273,718,-9,-787,-1771,1762,40454,26798,16057,294,111,112,1447,2816,6089,5050,4009,2080,7,7,7,14,14,10,308,245,184,3968,18215,9644,2840,15375,29010,18221,6879,22131,87,3436,3091,2697,739,18935,8154,2291,16644,1315,20.67317377,13.52142798,9.30789769,47.7982395,164.9027207,28.02854042,3.59469969,1019.399835,261.0495773,108.079029,2.325000063,90,1.00E-09,0.363754661,1.00E-09,0.636245337,admixed,4.417423159,-2.151662494,0.604441153,-2.137384527,Wrockies,1.135957502,2.599924486,-0.300576856,2,2,2,2,2,2,0,0,2,NA,2,2,2
191,Pyle9,43.42,-119.62,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2820,120,3.359999895,8298,3027,2670,357,2725,2927,2930,2717,2922,375,114,342,980,380,453,858,112,-637,-1600,1712,33666,20975,11443,285,124,130,1831,2826,6306,5259,4220,2086,7,7,7,12,14,10,285,223,162,5117,17226,8686,2260,14966,28696,17261,5902,22794,111,3685,3301,2878,807,15317,6706,1942,13375,1366,12.92358758,5.18539656,8.843578562,79.15579849,220.5914253,11.18111888,1.317710742,536.171353,120.1095774,41.45302208,2.664999997,91,1.00E-09,0.070531389,1.00E-09,0.929468609,green,2.11701258,-3.130750208,1.240393997,-1.864573415,Wrockies,3.467891647,-2.502611562,-0.405846849,2,2,2,2,2,2,2,2,0,2,2,2,2
192,Pyle10,43.19,-120,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2826,121,3.390000105,8248,3031,2674,357,2813,2933,2935,2724,2336,303,108,303,763,349,403,623,7,-676,-1563,1570,35299,22230,12388,288,121,109,1558,2813,6247,5270,4337,1910,7,7,7,12,14,10,297,230,168,4166,16743,8621,2279,14465,28737,17569,6239,22498,98,3208,2862,2466,742,15500,6903,2080,13420,1335,22.3119936,14.43764641,6.976433832,36.53482462,191.852025,43.61863205,3.092972251,1143.836132,288.8157222,109.9375996,2.645000007,92,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,2.448090338,-2.883826982,0.720981077,-2.343835452,Wrockies,-0.097385028,3.706683848,-0.410138062,2,2,2,2,2,2,0,0,2,2,2,2,2
193,Pyle12,43.24,-120.4,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2824,123,3.460000038,8120,3030,2675,355,2812,2930,2931,2724,2381,301,107,303,747,355,404,683,22,-698,-1630,1653,34624,21601,11866,287,123,113,1540,2814,6291,5302,4352,1939,7,7,7,12,14,10,296,228,165,4240,17440,8878,2345,15095,28606,17438,6208,22398,100,3442,3052,2654,788,15083,6758,2049,13034,1312,17.21337356,12.13358801,7.029375532,36.4520418,196.4713211,29.99927742,2.694503905,571.6735177,388.5836606,124.5765622,3.079999972,210,1.00E-09,1.00E-09,0.999999997,1.00E-09,green,2.440820299,-2.969802336,0.895830507,-2.248017016,Wrockies,-0.052935049,0.442128866,-0.877680353,2,2,2,2,2,2,2,2,2,2,2,2,2
194,Pyle15,43.8,-119,invaded,WESTERN_CORDILLERA,Wrockies,Oregon,2793,121,3.339999914,8222,3005,2643,362,2700,2900,2902,2692,4779,647,147,369,1676,538,738,1555,449,-380,-1434,1883,26371,15418,7402,274,142,134,2074,2854,6354,5351,4225,2129,23,23,23,12,13,11,251,187,133,7905,16184,7605,1496,14687,28472,16933,5696,22776,169,2515,2240,2043,472,12777,5527,1567,11210,1609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,1.00E-09,0.98198869,1.00E-09,0.018011308,blue,-0.276612541,-4.304310593,1.820728397,-0.184621163,Wrockies,NA,NA,NA,2,2,2,2,0,0,0,0,0,2,2,2,2
195,Pyle17,44.36,-118.93,invaded,WESTERN_CORDILLERA,Wrockies,Oregon,2782,122,3.480000019,7725,2986,2637,349,2695,2884,2884,2689,4793,563,159,330,1568,587,807,1410,312,-411,-1460,1772,22883,12714,5399,269,153,131,1805,2851,6056,5432,4542,1514,23,23,23,12,13,11,239,173,117,7925,16511,7942,2139,14372,27595,16381,5352,22243,186,3989,3728,3313,676,10635,4848,1640,8995,1346,17.94583811,11.25233369,7.542359718,45.22367747,NA,NA,NA,784.9164057,NA,NA,NA,93,1.00E-09,0.874921533,0.01683559,0.108242875,blue,-1.106784482,-4.755360232,1.987093206,0.1392166,Wrockies,NA,NA,NA,2,2,2,2,0,2,2,2,2,2,2,2,2
196,Pyle19,44.57,-119.65,invaded,WESTERN_CORDILLERA,Wrockies,Oregon,2842,125,3.5,8132,3047,2689,358,2834,2947,2948,2739,2751,361,101,343,891,341,487,774,50,-630,-1531,1580,40540,26207,15064,295,107,141,2134,2811,6281,5468,4660,1621,7,7,7,12,14,10,338,254,189,4843,16487,8494,2330,14158,27529,16455,5708,21821,56,2508,2337,2085,423,15527,7226,2294,13233,777,18.10759141,11.9735063,6.143486088,35.20874767,157.2273983,35.59028059,4.965441175,657.9571042,323.7566431,147.1650742,2.274999952,94,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,2.516491238,-1.099598687,0.336586924,-2.845228721,Wrockies,-0.762319288,1.002280529,0.189048929,2,2,2,2,2,2,2,2,2,2,0,0,0
197,Reed1,38.52,-109.47,invaded,NORTHAMERICAN_DESERTS,Wrockies,Utah,2867,132,3.289999962,9679,3075,2674,401,2934,2742,2993,2742,2932,374,158,246,986,567,740,567,-101,-831,-1717,1616,49764,34934,22791,303,88,102,2585,2833,5635,4762,3834,1801,7,7,7,15,9,10,334,268,216,5133,18770,10675,3097,15673,29852,20051,9614,20238,46,3383,2765,2255,1128,22085,10169,2684,19401,1428,14.37053711,5.955146374,3.559796013,7.065259073,119.4994901,39.36734619,2.379061243,441.8827684,667.0959727,241.7645339,2.760000023,95,1.00E-09,0.286480557,0.227821532,0.48569791,admixed,6.037446133,-0.179120713,-1.826669891,-0.526936909,Wrockies,-3.557442382,-1.694848676,0.968891038,2,2,2,2,2,2,2,2,0,2,2,0,2
198,Reed3,38.75,-109.79,invaded,NORTHAMERICAN_DESERTS,Wrockies,Utah,2869,134,3.309999943,9777,3078,2675,403,2935,2972,2997,2744,2057,295,88,302,741,397,448,427,-152,-933,-1857,1705,50367,35489,23309,302,84,75,1817,2827,5417,4554,3729,1688,5,5,5,15,10,10,336,268,219,3701,19601,10988,2931,16670,30241,20040,9238,21003,41,3231,2555,1986,1245,23338,10669,2835,20503,1423,15.23432265,9.131702436,6.54331484,53.68540273,159.1834899,26.53994819,3.378944658,700.5852032,210.0980418,99.12482277,1.91,96,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,7.331081932,-0.378195973,-1.396751465,-1.083203924,Wrockies,0.72680161,-0.377487995,0.717770081,2,2,2,2,2,2,2,2,2,2,0,0,2
200,Schupp1,39.85,-112.15,invaded,NORTHAMERICAN_DESERTS,Wrockies,Utah,2828,120,2.970000029,10112,3047,2643,404,2816,2962,2962,2700,4471,502,217,257,1466,722,722,1106,84,-608,-1634,1717,38100,25650,15743,289,117,152,2793,2863,5831,4952,3913,1918,18,18,18,12,13,15,273,225,173,7465,18431,9665,2643,15788,29092,19105,8497,20595,127,2814,2389,1925,889,19466,8002,1938,17528,1727,13.46289541,6.372413785,5.974320373,35.55946591,198.3906174,40.44005086,1.00801979,537.9836176,163.2134084,92.43773618,1.885000063,98,1.00E-09,1.00E-09,0.261735355,0.738264643,green,3.341624745,-2.149669007,-0.661050035,0.701215137,Wrockies,0.151502131,-1.420027291,1.245441804,2,2,2,2,2,2,2,2,0,2,2,2,0
201,Schupp2,40.2,-112.46,invaded,NORTHAMERICAN_DESERTS,Wrockies,Utah,2835,106,2.730000019,9810,3048,2659,389,2825,2959,2966,2711,4239,468,255,204,1358,794,796,1052,117,-540,-1394,1511,39911,26939,16592,292,113,161,2783,2857,6108,5080,4079,2029,9,9,18,12,13,10,284,235,180,7128,16435,8806,2284,14151,28869,18999,8346,20523,110,2033,1797,1497,536,19462,8116,1984,17478,1661,16.50555173,9.116752068,5.816951022,31.9037401,194.6126546,41.12637379,3.217220979,1026.025324,328.9159707,101.0816588,3.305000007,99,1.00E-09,0.263366264,0.039578611,0.697055124,admixed,2.639896423,-1.477813027,-0.932380707,-0.349159316,Wrockies,-0.348206098,0.651218593,-0.344176422,2,2,2,2,2,2,2,2,2,2,2,2,2
